"","Province/State","Country/Region","Lat","Long","Date","Value"
"3736","","Togo",8.6195,0.8248,"2/6/20",0
"3737","","Trinidad and Tobago",10.6918,-61.2225,"2/6/20",0
"3738","","Tunisia",34,9,"2/6/20",0
"3739","","Turkey",38.9637,35.2433,"2/6/20",0
"3740","","Uganda",1,32,"2/6/20",0
"3741","","Ukraine",48.3794,31.1656,"2/6/20",0
"3742","","United Arab Emirates",24,54,"2/6/20",0
"3743","Bermuda","United Kingdom",32.3078,-64.7505,"2/6/20",0
"3744","Cayman Islands","United Kingdom",19.3133,-81.2546,"2/6/20",0
"3745","Channel Islands","United Kingdom",49.3723,-2.3644,"2/6/20",0
"3746","Gibraltar","United Kingdom",36.1408,-5.3536,"2/6/20",0
"3747","Isle of Man","United Kingdom",54.2361,-4.5481,"2/6/20",0
"3748","Montserrat","United Kingdom",16.7425,-62.1874,"2/6/20",0
"3749","","United Kingdom",55.3781,-3.436,"2/6/20",0
"3750","","Uruguay",-32.5228,-55.7658,"2/6/20",0
"3751","","US",37.0902,-95.7129,"2/6/20",0
"3752","","Uzbekistan",41.3775,64.5853,"2/6/20",0
"3753","","Venezuela",6.4238,-66.5897,"2/6/20",0
"3754","","Vietnam",16,108,"2/6/20",1
"3755","","Zambia",-15.4167,28.2833,"2/6/20",0
"3756","","Zimbabwe",-20,30,"2/6/20",0
"3757","","West Bank and Gaza",31.9522,35.2332,"2/6/20",0
"3758","","Laos",19.85627,102.495496,"2/6/20",0
"3759","","Kosovo",42.602636,20.902977,"2/6/20",0
"3760","","Burma",21.9162,95.956,"2/6/20",0
"3761","","Afghanistan",33,65,"2/7/20",0
"3762","","Albania",41.1533,20.1683,"2/7/20",0
"3763","","Algeria",28.0339,1.6596,"2/7/20",0
"3764","","Andorra",42.5063,1.5218,"2/7/20",0
"3765","","Angola",-11.2027,17.8739,"2/7/20",0
"3766","","Antigua and Barbuda",17.0608,-61.7964,"2/7/20",0
"3767","","Argentina",-38.4161,-63.6167,"2/7/20",0
"3768","","Armenia",40.0691,45.0382,"2/7/20",0
"3769","Australian Capital Territory","Australia",-35.4735,149.0124,"2/7/20",0
"3770","New South Wales","Australia",-33.8688,151.2093,"2/7/20",2
"3771","Northern Territory","Australia",-12.4634,130.8456,"2/7/20",0
"3772","Queensland","Australia",-28.0167,153.4,"2/7/20",0
"3773","South Australia","Australia",-34.9285,138.6007,"2/7/20",0
"3774","Tasmania","Australia",-41.4545,145.9707,"2/7/20",0
"3775","Victoria","Australia",-37.8136,144.9631,"2/7/20",0
"3776","Western Australia","Australia",-31.9505,115.8605,"2/7/20",0
"3777","","Austria",47.5162,14.5501,"2/7/20",0
"3778","","Azerbaijan",40.1431,47.5769,"2/7/20",0
"3779","","Bahamas",25.0343,-77.3963,"2/7/20",0
"3780","","Bahrain",26.0275,50.55,"2/7/20",0
"3781","","Bangladesh",23.685,90.3563,"2/7/20",0
"3782","","Barbados",13.1939,-59.5432,"2/7/20",0
"3783","","Belarus",53.7098,27.9534,"2/7/20",0
"3784","","Belgium",50.8333,4,"2/7/20",0
"3785","","Belize",13.1939,-59.5432,"2/7/20",0
"3786","","Benin",9.3077,2.3158,"2/7/20",0
"3787","","Bhutan",27.5142,90.4336,"2/7/20",0
"3788","","Bolivia",-16.2902,-63.5887,"2/7/20",0
"3789","","Bosnia and Herzegovina",43.9159,17.6791,"2/7/20",0
"3790","","Brazil",-14.235,-51.9253,"2/7/20",0
"3791","","Brunei",4.5353,114.7277,"2/7/20",0
"3792","","Bulgaria",42.7339,25.4858,"2/7/20",0
"3793","","Burkina Faso",12.2383,-1.5616,"2/7/20",0
"3794","","Cabo Verde",16.5388,-23.0418,"2/7/20",0
"3795","","Cambodia",11.55,104.9167,"2/7/20",0
"3796","","Cameroon",3.848,11.5021,"2/7/20",0
"3797","","Canada",56.1304,-106.3468,"2/7/20",0
"3798","","Central African Republic",6.6111,20.9394,"2/7/20",0
"3799","","Chad",15.4542,18.7322,"2/7/20",0
"3800","","Chile",-35.6751,-71.543,"2/7/20",0
"3801","Anhui","China",31.8257,117.2264,"2/7/20",47
"3802","Beijing","China",40.1824,116.4142,"2/7/20",33
"3803","Chongqing","China",30.0572,107.874,"2/7/20",31
"3804","Fujian","China",26.0789,117.9874,"2/7/20",20
"3805","Gansu","China",37.8099,101.0583,"2/7/20",9
"3806","Guangdong","China",23.3417,113.4244,"2/7/20",88
"3807","Guangxi","China",23.8298,108.7881,"2/7/20",17
"3808","Guizhou","China",26.8154,106.8748,"2/7/20",6
"3809","Hainan","China",19.1959,109.7453,"2/7/20",10
"3810","Hebei","China",39.549,116.1306,"2/7/20",22
"3811","Heilongjiang","China",47.862,127.7615,"2/7/20",12
"3812","Henan","China",33.882,113.614,"2/7/20",86
"3813","Hong Kong","China",22.3,114.2,"2/7/20",0
"3814","Hubei","China",30.9756,112.2707,"2/7/20",1115
"3815","Hunan","China",27.6104,111.7088,"2/7/20",112
"3816","Inner Mongolia","China",44.0935,113.9448,"2/7/20",5
"3817","Jiangsu","China",32.9711,119.455,"2/7/20",43
"3818","Jiangxi","China",27.614,115.7221,"2/7/20",45
"3819","Jilin","China",43.6661,126.1923,"2/7/20",4
"3820","Liaoning","China",41.2956,122.6085,"2/7/20",7
"3821","Macau","China",22.1667,113.55,"2/7/20",1
"3822","Ningxia","China",37.2692,106.1655,"2/7/20",5
"3823","Qinghai","China",35.7452,95.9956,"2/7/20",3
"3824","Shaanxi","China",35.1917,108.8701,"2/7/20",17
"3825","Shandong","China",36.3427,118.1498,"2/7/20",37
"3826","Shanghai","China",31.202,121.4491,"2/7/20",30
"3827","Shanxi","China",37.5777,112.2922,"2/7/20",15
"3828","Sichuan","China",30.6171,102.7103,"2/7/20",42
"3829","Tianjin","China",39.3054,117.323,"2/7/20",2
"3830","Tibet","China",31.6927,88.0924,"2/7/20",0
"3831","Xinjiang","China",41.1129,85.2401,"2/7/20",0
"3832","Yunnan","China",24.974,101.487,"2/7/20",12
"3833","Zhejiang","China",29.1832,120.0934,"2/7/20",123
"3834","","Colombia",4.5709,-74.2973,"2/7/20",0
"3835","","Congo (Brazzaville)",-4.0383,21.7587,"2/7/20",0
"3836","","Congo (Kinshasa)",-4.0383,21.7587,"2/7/20",0
"3837","","Costa Rica",9.7489,-83.7534,"2/7/20",0
"3838","","Cote d'Ivoire",7.54,-5.5471,"2/7/20",0
"3839","","Croatia",45.1,15.2,"2/7/20",0
"3840","","Diamond Princess",0,0,"2/7/20",0
"3841","","Cuba",22,-80,"2/7/20",0
"3842","","Cyprus",35.1264,33.4299,"2/7/20",0
"3843","","Czechia",49.8175,15.473,"2/7/20",0
"3844","Faroe Islands","Denmark",61.8926,-6.9118,"2/7/20",0
"3845","Greenland","Denmark",71.7069,-42.6043,"2/7/20",0
"3846","","Denmark",56.2639,9.5018,"2/7/20",0
"3847","","Djibouti",11.8251,42.5903,"2/7/20",0
"3848","","Dominica",15.415,-61.371,"2/7/20",0
"3849","","Dominican Republic",18.7357,-70.1627,"2/7/20",0
"3850","","Ecuador",-1.8312,-78.1834,"2/7/20",0
"3851","","Egypt",26,30,"2/7/20",0
"3852","","El Salvador",13.7942,-88.8965,"2/7/20",0
"3853","","Equatorial Guinea",1.5,10,"2/7/20",0
"3854","","Eritrea",15.1794,39.7823,"2/7/20",0
"3855","","Estonia",58.5953,25.0136,"2/7/20",0
"3856","","Eswatini",-26.5225,31.4659,"2/7/20",0
"3857","","Ethiopia",9.145,40.4897,"2/7/20",0
"3858","","Fiji",-17.7134,178.065,"2/7/20",0
"3859","","Finland",64,26,"2/7/20",0
"3860","French Guiana","France",3.9339,-53.1258,"2/7/20",0
"3861","French Polynesia","France",-17.6797,149.4068,"2/7/20",0
"3862","Guadeloupe","France",16.25,-61.5833,"2/7/20",0
"3863","Martinique","France",14.6415,-61.0242,"2/7/20",0
"3864","Mayotte","France",-12.8275,45.1662,"2/7/20",0
"3865","New Caledonia","France",-20.9043,165.618,"2/7/20",0
"3866","Reunion","France",-21.1351,55.2471,"2/7/20",0
"3867","Saint Barthelemy","France",17.9,-62.8333,"2/7/20",0
"3868","St Martin","France",18.0708,-63.0501,"2/7/20",0
"3869","","France",46.2276,2.2137,"2/7/20",0
"3870","","Gabon",-0.8037,11.6094,"2/7/20",0
"3871","","Gambia",13.4432,-15.3101,"2/7/20",0
"3872","","Georgia",42.3154,43.3569,"2/7/20",0
"3873","","Germany",51,9,"2/7/20",0
"3874","","Ghana",7.9465,-1.0232,"2/7/20",0
"3875","","Grenada",12.1165,-61.679,"2/7/20",0
"3876","","Greece",39.0742,21.8243,"2/7/20",0
"3877","","Guatemala",15.7835,-90.2308,"2/7/20",0
"3878","","Guinea",9.9456,-9.6966,"2/7/20",0
"3879","","Guinea-Bissau",11.8037,-15.1804,"2/7/20",0
"3880","","Guyana",5,-58.75,"2/7/20",0
"3881","","Haiti",18.9712,-72.2852,"2/7/20",0
"3882","","Holy See",41.9029,12.4534,"2/7/20",0
"3883","","Honduras",15.2,-86.2419,"2/7/20",0
"3884","","Hungary",47.1625,19.5033,"2/7/20",0
"3885","","Iceland",64.9631,-19.0208,"2/7/20",0
"3886","","India",21,78,"2/7/20",0
"3887","","Indonesia",-0.7893,113.9213,"2/7/20",0
"3888","","Iran",32,53,"2/7/20",0
"3889","","Iraq",33,44,"2/7/20",0
"3890","","Ireland",53.1424,-7.6921,"2/7/20",0
"3891","","Israel",31,35,"2/7/20",0
"3892","","Italy",43,12,"2/7/20",0
"3893","","Jamaica",18.1096,-77.2975,"2/7/20",0
"3894","","Japan",36,138,"2/7/20",1
"3895","","Jordan",31.24,36.51,"2/7/20",0
"3896","","Kazakhstan",48.0196,66.9237,"2/7/20",0
"3897","","Kenya",-0.0236,37.9062,"2/7/20",0
"3898","","Korea, South",36,128,"2/7/20",1
"3899","","Kuwait",29.5,47.75,"2/7/20",0
"3900","","Kyrgyzstan",41.2044,74.7661,"2/7/20",0
"3901","","Latvia",56.8796,24.6032,"2/7/20",0
"3902","","Lebanon",33.8547,35.8623,"2/7/20",0
"3903","","Liberia",6.4281,-9.4295,"2/7/20",0
"3904","","Libya",26.3351,17.228331,"2/7/20",0
"3905","","Liechtenstein",47.14,9.55,"2/7/20",0
"3906","","Lithuania",55.1694,23.8813,"2/7/20",0
"3907","","Luxembourg",49.8153,6.1296,"2/7/20",0
"3908","","Madagascar",-18.7669,46.8691,"2/7/20",0
"3909","","Malaysia",2.5,112.5,"2/7/20",1
"3910","","Maldives",3.2028,73.2207,"2/7/20",0
"3911","","Mali",17.570692,-3.996166,"2/7/20",0
"3912","","Malta",35.9375,14.3754,"2/7/20",0
"3913","","Mauritania",21.0079,10.9408,"2/7/20",0
"3914","","Mauritius",-20.2,57.5,"2/7/20",0
"3915","","Mexico",23.6345,-102.5528,"2/7/20",0
"3916","","Moldova",47.4116,28.3699,"2/7/20",0
"3917","","Monaco",43.7333,7.4167,"2/7/20",0
"3918","","Mongolia",46.8625,103.8467,"2/7/20",0
"3919","","Montenegro",42.5,19.3,"2/7/20",0
"3920","","Morocco",31.7917,-7.0926,"2/7/20",0
"3921","","Mozambique",-18.6657,35.5296,"2/7/20",0
"3922","","Namibia",-22.9576,18.4904,"2/7/20",0
"3923","","Nepal",28.1667,84.25,"2/7/20",0
"3924","Aruba","Netherlands",12.5186,-70.0358,"2/7/20",0
"3925","Curacao","Netherlands",12.1696,-68.99,"2/7/20",0
"3926","Sint Maarten","Netherlands",18.0425,-63.0548,"2/7/20",0
"3927","","Netherlands",52.1326,5.2913,"2/7/20",0
"3928","","New Zealand",-40.9006,174.886,"2/7/20",0
"3929","","Nicaragua",12.8654,-85.2072,"2/7/20",0
"3930","","Niger",17.6078,8.0817,"2/7/20",0
"3931","","Nigeria",9.082,8.6753,"2/7/20",0
"3932","","North Macedonia",41.6086,21.7453,"2/7/20",0
"3933","","Norway",60.472,8.4689,"2/7/20",0
"3934","","Oman",21,57,"2/7/20",0
"3935","","Pakistan",30.3753,69.3451,"2/7/20",0
"3936","","Panama",8.538,-80.7821,"2/7/20",0
"3937","","Papua New Guinea",-6.315,143.9555,"2/7/20",0
"3938","","Paraguay",-23.4425,-58.4438,"2/7/20",0
"3939","","Peru",-9.19,-75.0152,"2/7/20",0
"3940","","Philippines",13,122,"2/7/20",0
"3941","","Poland",51.9194,19.1451,"2/7/20",0
"3942","","Portugal",39.3999,-8.2245,"2/7/20",0
"3943","","Qatar",25.3548,51.1839,"2/7/20",0
"3944","","Romania",45.9432,24.9668,"2/7/20",0
"3945","","Russia",60,90,"2/7/20",0
"3946","","Rwanda",-1.9403,29.8739,"2/7/20",0
"3947","","Saint Kitts and Nevis",17.357822,-62.782998,"2/7/20",0
"3948","","Saint Lucia",13.9094,-60.9789,"2/7/20",0
"3949","","Saint Vincent and the Grenadines",12.9843,-61.2872,"2/7/20",0
"3950","","San Marino",43.9424,12.4578,"2/7/20",0
"3951","","Saudi Arabia",24,45,"2/7/20",0
"3952","","Senegal",14.4974,-14.4524,"2/7/20",0
"3953","","Serbia",44.0165,21.0059,"2/7/20",0
"3954","","Seychelles",-4.6796,55.492,"2/7/20",0
"3955","","Singapore",1.2833,103.8333,"2/7/20",0
"3956","","Slovakia",48.669,19.699,"2/7/20",0
"3957","","Slovenia",46.1512,14.9955,"2/7/20",0
"3958","","Somalia",5.1521,46.1996,"2/7/20",0
"3959","","South Africa",-30.5595,22.9375,"2/7/20",0
"3960","","Spain",40,-4,"2/7/20",0
"3961","","Sri Lanka",7,81,"2/7/20",0
"3962","","Sudan",12.8628,30.2176,"2/7/20",0
"3963","","Suriname",3.9193,-56.0278,"2/7/20",0
"3964","","Sweden",63,16,"2/7/20",0
"3965","","Switzerland",46.8182,8.2275,"2/7/20",0
"3966","","Syria",34.8021,38.9968,"2/7/20",0
"3967","","Taiwan*",23.7,121,"2/7/20",1
"3968","","Tanzania",-6.369,34.8888,"2/7/20",0
"3969","","Thailand",15,101,"2/7/20",5
"3970","","Timor-Leste",-8.8742,125.7275,"2/7/20",0
"3971","","Togo",8.6195,0.8248,"2/7/20",0
"3972","","Trinidad and Tobago",10.6918,-61.2225,"2/7/20",0
"3973","","Tunisia",34,9,"2/7/20",0
"3974","","Turkey",38.9637,35.2433,"2/7/20",0
"3975","","Uganda",1,32,"2/7/20",0
"3976","","Ukraine",48.3794,31.1656,"2/7/20",0
"3977","","United Arab Emirates",24,54,"2/7/20",0
"3978","Bermuda","United Kingdom",32.3078,-64.7505,"2/7/20",0
"3979","Cayman Islands","United Kingdom",19.3133,-81.2546,"2/7/20",0
"3980","Channel Islands","United Kingdom",49.3723,-2.3644,"2/7/20",0
"3981","Gibraltar","United Kingdom",36.1408,-5.3536,"2/7/20",0
"3982","Isle of Man","United Kingdom",54.2361,-4.5481,"2/7/20",0
"3983","Montserrat","United Kingdom",16.7425,-62.1874,"2/7/20",0
"3984","","United Kingdom",55.3781,-3.436,"2/7/20",0
"3985","","Uruguay",-32.5228,-55.7658,"2/7/20",0
"3986","","US",37.0902,-95.7129,"2/7/20",0
"3987","","Uzbekistan",41.3775,64.5853,"2/7/20",0
"3988","","Venezuela",6.4238,-66.5897,"2/7/20",0
"3989","","Vietnam",16,108,"2/7/20",1
"3990","","Zambia",-15.4167,28.2833,"2/7/20",0
"3991","","Zimbabwe",-20,30,"2/7/20",0
"3992","","West Bank and Gaza",31.9522,35.2332,"2/7/20",0
"3993","","Laos",19.85627,102.495496,"2/7/20",0
"3994","","Kosovo",42.602636,20.902977,"2/7/20",0
"3995","","Burma",21.9162,95.956,"2/7/20",0
"3996","","Afghanistan",33,65,"2/8/20",0
"3997","","Albania",41.1533,20.1683,"2/8/20",0
"3998","","Algeria",28.0339,1.6596,"2/8/20",0
"3999","","Andorra",42.5063,1.5218,"2/8/20",0
"4000","","Angola",-11.2027,17.8739,"2/8/20",0
"4001","","Antigua and Barbuda",17.0608,-61.7964,"2/8/20",0
"4002","","Argentina",-38.4161,-63.6167,"2/8/20",0
"4003","","Armenia",40.0691,45.0382,"2/8/20",0
"4004","Australian Capital Territory","Australia",-35.4735,149.0124,"2/8/20",0
"4005","New South Wales","Australia",-33.8688,151.2093,"2/8/20",2
"4006","Northern Territory","Australia",-12.4634,130.8456,"2/8/20",0
"4007","Queensland","Australia",-28.0167,153.4,"2/8/20",0
"4008","South Australia","Australia",-34.9285,138.6007,"2/8/20",0
"4009","Tasmania","Australia",-41.4545,145.9707,"2/8/20",0
"4010","Victoria","Australia",-37.8136,144.9631,"2/8/20",0
"4011","Western Australia","Australia",-31.9505,115.8605,"2/8/20",0
"4012","","Austria",47.5162,14.5501,"2/8/20",0
"4013","","Azerbaijan",40.1431,47.5769,"2/8/20",0
"4014","","Bahamas",25.0343,-77.3963,"2/8/20",0
"4015","","Bahrain",26.0275,50.55,"2/8/20",0
"4016","","Bangladesh",23.685,90.3563,"2/8/20",0
"4017","","Barbados",13.1939,-59.5432,"2/8/20",0
"4018","","Belarus",53.7098,27.9534,"2/8/20",0
"4019","","Belgium",50.8333,4,"2/8/20",0
"4020","","Belize",13.1939,-59.5432,"2/8/20",0
"4021","","Benin",9.3077,2.3158,"2/8/20",0
"4022","","Bhutan",27.5142,90.4336,"2/8/20",0
"4023","","Bolivia",-16.2902,-63.5887,"2/8/20",0
"4024","","Bosnia and Herzegovina",43.9159,17.6791,"2/8/20",0
"4025","","Brazil",-14.235,-51.9253,"2/8/20",0
"4026","","Brunei",4.5353,114.7277,"2/8/20",0
"4027","","Bulgaria",42.7339,25.4858,"2/8/20",0
"4028","","Burkina Faso",12.2383,-1.5616,"2/8/20",0
"4029","","Cabo Verde",16.5388,-23.0418,"2/8/20",0
"4030","","Cambodia",11.55,104.9167,"2/8/20",0
"4031","","Cameroon",3.848,11.5021,"2/8/20",0
"4032","","Canada",56.1304,-106.3468,"2/8/20",0
"4033","","Central African Republic",6.6111,20.9394,"2/8/20",0
"4034","","Chad",15.4542,18.7322,"2/8/20",0
"4035","","Chile",-35.6751,-71.543,"2/8/20",0
"4036","Anhui","China",31.8257,117.2264,"2/8/20",59
"4037","Beijing","China",40.1824,116.4142,"2/8/20",34
"4038","Chongqing","China",30.0572,107.874,"2/8/20",39
"4039","Fujian","China",26.0789,117.9874,"2/8/20",24
"4040","Gansu","China",37.8099,101.0583,"2/8/20",12
"4041","Guangdong","China",23.3417,113.4244,"2/8/20",112
"4042","Guangxi","China",23.8298,108.7881,"2/8/20",17
"4043","Guizhou","China",26.8154,106.8748,"2/8/20",7
"4044","Hainan","China",19.1959,109.7453,"2/8/20",14
"4045","Hebei","China",39.549,116.1306,"2/8/20",30
"4046","Heilongjiang","China",47.862,127.7615,"2/8/20",13
"4047","Henan","China",33.882,113.614,"2/8/20",116
"4048","Hong Kong","China",22.3,114.2,"2/8/20",0
"4049","Hubei","China",30.9756,112.2707,"2/8/20",1439
"4050","Hunan","China",27.6104,111.7088,"2/8/20",156
"4051","Inner Mongolia","China",44.0935,113.9448,"2/8/20",5
"4052","Jiangsu","China",32.9711,119.455,"2/8/20",51
"4053","Jiangxi","China",27.614,115.7221,"2/8/20",55
"4054","Jilin","China",43.6661,126.1923,"2/8/20",4
"4055","Liaoning","China",41.2956,122.6085,"2/8/20",8
"4056","Macau","China",22.1667,113.55,"2/8/20",1
"4057","Ningxia","China",37.2692,106.1655,"2/8/20",15
"4058","Qinghai","China",35.7452,95.9956,"2/8/20",3
"4059","Shaanxi","China",35.1917,108.8701,"2/8/20",20
"4060","Shandong","China",36.3427,118.1498,"2/8/20",44
"4061","Shanghai","China",31.202,121.4491,"2/8/20",41
"4062","Shanxi","China",37.5777,112.2922,"2/8/20",21
"4063","Sichuan","China",30.6171,102.7103,"2/8/20",60
"4064","Tianjin","China",39.3054,117.323,"2/8/20",4
"4065","Tibet","China",31.6927,88.0924,"2/8/20",0
"4066","Xinjiang","China",41.1129,85.2401,"2/8/20",0
"4067","Yunnan","China",24.974,101.487,"2/8/20",17
"4068","Zhejiang","China",29.1832,120.0934,"2/8/20",175
"4069","","Colombia",4.5709,-74.2973,"2/8/20",0
"4070","","Congo (Brazzaville)",-4.0383,21.7587,"2/8/20",0
"4071","","Congo (Kinshasa)",-4.0383,21.7587,"2/8/20",0
"4072","","Costa Rica",9.7489,-83.7534,"2/8/20",0
"4073","","Cote d'Ivoire",7.54,-5.5471,"2/8/20",0
"4074","","Croatia",45.1,15.2,"2/8/20",0
"4075","","Diamond Princess",0,0,"2/8/20",0
"4076","","Cuba",22,-80,"2/8/20",0
"4077","","Cyprus",35.1264,33.4299,"2/8/20",0
"4078","","Czechia",49.8175,15.473,"2/8/20",0
"4079","Faroe Islands","Denmark",61.8926,-6.9118,"2/8/20",0
"4080","Greenland","Denmark",71.7069,-42.6043,"2/8/20",0
"4081","","Denmark",56.2639,9.5018,"2/8/20",0
"4082","","Djibouti",11.8251,42.5903,"2/8/20",0
"4083","","Dominica",15.415,-61.371,"2/8/20",0
"4084","","Dominican Republic",18.7357,-70.1627,"2/8/20",0
"4085","","Ecuador",-1.8312,-78.1834,"2/8/20",0
"4086","","Egypt",26,30,"2/8/20",0
"4087","","El Salvador",13.7942,-88.8965,"2/8/20",0
"4088","","Equatorial Guinea",1.5,10,"2/8/20",0
"4089","","Eritrea",15.1794,39.7823,"2/8/20",0
"4090","","Estonia",58.5953,25.0136,"2/8/20",0
"4091","","Eswatini",-26.5225,31.4659,"2/8/20",0
"4092","","Ethiopia",9.145,40.4897,"2/8/20",0
"4093","","Fiji",-17.7134,178.065,"2/8/20",0
"4094","","Finland",64,26,"2/8/20",0
"4095","French Guiana","France",3.9339,-53.1258,"2/8/20",0
"4096","French Polynesia","France",-17.6797,149.4068,"2/8/20",0
"4097","Guadeloupe","France",16.25,-61.5833,"2/8/20",0
"4098","Martinique","France",14.6415,-61.0242,"2/8/20",0
"4099","Mayotte","France",-12.8275,45.1662,"2/8/20",0
"4100","New Caledonia","France",-20.9043,165.618,"2/8/20",0
"4101","Reunion","France",-21.1351,55.2471,"2/8/20",0
"4102","Saint Barthelemy","France",17.9,-62.8333,"2/8/20",0
"4103","St Martin","France",18.0708,-63.0501,"2/8/20",0
"4104","","France",46.2276,2.2137,"2/8/20",0
"4105","","Gabon",-0.8037,11.6094,"2/8/20",0
"4106","","Gambia",13.4432,-15.3101,"2/8/20",0
"4107","","Georgia",42.3154,43.3569,"2/8/20",0
"4108","","Germany",51,9,"2/8/20",0
"4109","","Ghana",7.9465,-1.0232,"2/8/20",0
"4110","","Grenada",12.1165,-61.679,"2/8/20",0
"4111","","Greece",39.0742,21.8243,"2/8/20",0
"4112","","Guatemala",15.7835,-90.2308,"2/8/20",0
"4113","","Guinea",9.9456,-9.6966,"2/8/20",0
"4114","","Guinea-Bissau",11.8037,-15.1804,"2/8/20",0
"4115","","Guyana",5,-58.75,"2/8/20",0
"4116","","Haiti",18.9712,-72.2852,"2/8/20",0
"4117","","Holy See",41.9029,12.4534,"2/8/20",0
"4118","","Honduras",15.2,-86.2419,"2/8/20",0
"4119","","Hungary",47.1625,19.5033,"2/8/20",0
"4120","","Iceland",64.9631,-19.0208,"2/8/20",0
"4121","","India",21,78,"2/8/20",0
"4122","","Indonesia",-0.7893,113.9213,"2/8/20",0
"4123","","Iran",32,53,"2/8/20",0
"4124","","Iraq",33,44,"2/8/20",0
"4125","","Ireland",53.1424,-7.6921,"2/8/20",0
"4126","","Israel",31,35,"2/8/20",0
"4127","","Italy",43,12,"2/8/20",0
"4128","","Jamaica",18.1096,-77.2975,"2/8/20",0
"4129","","Japan",36,138,"2/8/20",1
"4130","","Jordan",31.24,36.51,"2/8/20",0
"4131","","Kazakhstan",48.0196,66.9237,"2/8/20",0
"4132","","Kenya",-0.0236,37.9062,"2/8/20",0
"4133","","Korea, South",36,128,"2/8/20",1
"4134","","Kuwait",29.5,47.75,"2/8/20",0
"4135","","Kyrgyzstan",41.2044,74.7661,"2/8/20",0
"4136","","Latvia",56.8796,24.6032,"2/8/20",0
"4137","","Lebanon",33.8547,35.8623,"2/8/20",0
"4138","","Liberia",6.4281,-9.4295,"2/8/20",0
"4139","","Libya",26.3351,17.228331,"2/8/20",0
"4140","","Liechtenstein",47.14,9.55,"2/8/20",0
"4141","","Lithuania",55.1694,23.8813,"2/8/20",0
"4142","","Luxembourg",49.8153,6.1296,"2/8/20",0
"4143","","Madagascar",-18.7669,46.8691,"2/8/20",0
"4144","","Malaysia",2.5,112.5,"2/8/20",1
"4145","","Maldives",3.2028,73.2207,"2/8/20",0
"4146","","Mali",17.570692,-3.996166,"2/8/20",0
"4147","","Malta",35.9375,14.3754,"2/8/20",0
"4148","","Mauritania",21.0079,10.9408,"2/8/20",0
"4149","","Mauritius",-20.2,57.5,"2/8/20",0
"4150","","Mexico",23.6345,-102.5528,"2/8/20",0
"4151","","Moldova",47.4116,28.3699,"2/8/20",0
"4152","","Monaco",43.7333,7.4167,"2/8/20",0
"4153","","Mongolia",46.8625,103.8467,"2/8/20",0
"4154","","Montenegro",42.5,19.3,"2/8/20",0
"4155","","Morocco",31.7917,-7.0926,"2/8/20",0
"4156","","Mozambique",-18.6657,35.5296,"2/8/20",0
"4157","","Namibia",-22.9576,18.4904,"2/8/20",0
"4158","","Nepal",28.1667,84.25,"2/8/20",0
"4159","Aruba","Netherlands",12.5186,-70.0358,"2/8/20",0
"4160","Curacao","Netherlands",12.1696,-68.99,"2/8/20",0
"4161","Sint Maarten","Netherlands",18.0425,-63.0548,"2/8/20",0
"4162","","Netherlands",52.1326,5.2913,"2/8/20",0
"4163","","New Zealand",-40.9006,174.886,"2/8/20",0
"4164","","Nicaragua",12.8654,-85.2072,"2/8/20",0
"4165","","Niger",17.6078,8.0817,"2/8/20",0
"4166","","Nigeria",9.082,8.6753,"2/8/20",0
"4167","","North Macedonia",41.6086,21.7453,"2/8/20",0
"4168","","Norway",60.472,8.4689,"2/8/20",0
"4169","","Oman",21,57,"2/8/20",0
"4170","","Pakistan",30.3753,69.3451,"2/8/20",0
"4171","","Panama",8.538,-80.7821,"2/8/20",0
"4172","","Papua New Guinea",-6.315,143.9555,"2/8/20",0
"4173","","Paraguay",-23.4425,-58.4438,"2/8/20",0
"4174","","Peru",-9.19,-75.0152,"2/8/20",0
"4175","","Philippines",13,122,"2/8/20",0
"4176","","Poland",51.9194,19.1451,"2/8/20",0
"4177","","Portugal",39.3999,-8.2245,"2/8/20",0
"4178","","Qatar",25.3548,51.1839,"2/8/20",0
"4179","","Romania",45.9432,24.9668,"2/8/20",0
"4180","","Russia",60,90,"2/8/20",0
"4181","","Rwanda",-1.9403,29.8739,"2/8/20",0
"4182","","Saint Kitts and Nevis",17.357822,-62.782998,"2/8/20",0
"4183","","Saint Lucia",13.9094,-60.9789,"2/8/20",0
"4184","","Saint Vincent and the Grenadines",12.9843,-61.2872,"2/8/20",0
"4185","","San Marino",43.9424,12.4578,"2/8/20",0
"4186","","Saudi Arabia",24,45,"2/8/20",0
"4187","","Senegal",14.4974,-14.4524,"2/8/20",0
"4188","","Serbia",44.0165,21.0059,"2/8/20",0
"4189","","Seychelles",-4.6796,55.492,"2/8/20",0
"4190","","Singapore",1.2833,103.8333,"2/8/20",2
"4191","","Slovakia",48.669,19.699,"2/8/20",0
"4192","","Slovenia",46.1512,14.9955,"2/8/20",0
"4193","","Somalia",5.1521,46.1996,"2/8/20",0
"4194","","South Africa",-30.5595,22.9375,"2/8/20",0
"4195","","Spain",40,-4,"2/8/20",0
"4196","","Sri Lanka",7,81,"2/8/20",1
"4197","","Sudan",12.8628,30.2176,"2/8/20",0
"4198","","Suriname",3.9193,-56.0278,"2/8/20",0
"4199","","Sweden",63,16,"2/8/20",0
"4200","","Switzerland",46.8182,8.2275,"2/8/20",0
"4201","","Syria",34.8021,38.9968,"2/8/20",0
