"","Province/State","Country/Region","Lat","Long","Date","Value"
"993","Northwest Territories","Canada",64.8255,-124.8457,"1/25/20",0
"994","Yukon","Canada",64.2823,-135,"1/25/20",0
"995","","Kosovo",42.602636,20.902977,"1/25/20",0
"996","","Burma",21.9162,95.956,"1/25/20",0
"997","","Afghanistan",33,65,"1/26/20",0
"998","","Albania",41.1533,20.1683,"1/26/20",0
"999","","Algeria",28.0339,1.6596,"1/26/20",0
"1000","","Andorra",42.5063,1.5218,"1/26/20",0
"1001","","Angola",-11.2027,17.8739,"1/26/20",0
"1002","","Antigua and Barbuda",17.0608,-61.7964,"1/26/20",0
"1003","","Argentina",-38.4161,-63.6167,"1/26/20",0
"1004","","Armenia",40.0691,45.0382,"1/26/20",0
"1005","Australian Capital Territory","Australia",-35.4735,149.0124,"1/26/20",0
"1006","New South Wales","Australia",-33.8688,151.2093,"1/26/20",3
"1007","Northern Territory","Australia",-12.4634,130.8456,"1/26/20",0
"1008","Queensland","Australia",-28.0167,153.4,"1/26/20",0
"1009","South Australia","Australia",-34.9285,138.6007,"1/26/20",0
"1010","Tasmania","Australia",-41.4545,145.9707,"1/26/20",0
"1011","Victoria","Australia",-37.8136,144.9631,"1/26/20",1
"1012","Western Australia","Australia",-31.9505,115.8605,"1/26/20",0
"1013","","Austria",47.5162,14.5501,"1/26/20",0
"1014","","Azerbaijan",40.1431,47.5769,"1/26/20",0
"1015","","Bahamas",25.0343,-77.3963,"1/26/20",0
"1016","","Bahrain",26.0275,50.55,"1/26/20",0
"1017","","Bangladesh",23.685,90.3563,"1/26/20",0
"1018","","Barbados",13.1939,-59.5432,"1/26/20",0
"1019","","Belarus",53.7098,27.9534,"1/26/20",0
"1020","","Belgium",50.8333,4,"1/26/20",0
"1021","","Benin",9.3077,2.3158,"1/26/20",0
"1022","","Bhutan",27.5142,90.4336,"1/26/20",0
"1023","","Bolivia",-16.2902,-63.5887,"1/26/20",0
"1024","","Bosnia and Herzegovina",43.9159,17.6791,"1/26/20",0
"1025","","Brazil",-14.235,-51.9253,"1/26/20",0
"1026","","Brunei",4.5353,114.7277,"1/26/20",0
"1027","","Bulgaria",42.7339,25.4858,"1/26/20",0
"1028","","Burkina Faso",12.2383,-1.5616,"1/26/20",0
"1029","","Cabo Verde",16.5388,-23.0418,"1/26/20",0
"1030","","Cambodia",11.55,104.9167,"1/26/20",0
"1031","","Cameroon",3.848,11.5021,"1/26/20",0
"1032","Alberta","Canada",53.9333,-116.5765,"1/26/20",0
"1033","British Columbia","Canada",49.2827,-123.1207,"1/26/20",0
"1034","Grand Princess","Canada",37.6489,-122.6655,"1/26/20",0
"1035","Manitoba","Canada",53.7609,-98.8139,"1/26/20",0
"1036","New Brunswick","Canada",46.5653,-66.4619,"1/26/20",0
"1037","Newfoundland and Labrador","Canada",53.1355,-57.6604,"1/26/20",0
"1038","Nova Scotia","Canada",44.682,-63.7443,"1/26/20",0
"1039","Ontario","Canada",51.2538,-85.3232,"1/26/20",1
"1040","Prince Edward Island","Canada",46.5107,-63.4168,"1/26/20",0
"1041","Quebec","Canada",52.9399,-73.5491,"1/26/20",0
"1042","Saskatchewan","Canada",52.9399,-106.4509,"1/26/20",0
"1043","","Central African Republic",6.6111,20.9394,"1/26/20",0
"1044","","Chad",15.4542,18.7322,"1/26/20",0
"1045","","Chile",-35.6751,-71.543,"1/26/20",0
"1046","Anhui","China",31.8257,117.2264,"1/26/20",60
"1047","Beijing","China",40.1824,116.4142,"1/26/20",68
"1048","Chongqing","China",30.0572,107.874,"1/26/20",75
"1049","Fujian","China",26.0789,117.9874,"1/26/20",35
"1050","Gansu","China",37.8099,101.0583,"1/26/20",7
"1051","Guangdong","China",23.3417,113.4244,"1/26/20",111
"1052","Guangxi","China",23.8298,108.7881,"1/26/20",36
"1053","Guizhou","China",26.8154,106.8748,"1/26/20",5
"1054","Hainan","China",19.1959,109.7453,"1/26/20",22
"1055","Hebei","China",39.549,116.1306,"1/26/20",13
"1056","Heilongjiang","China",47.862,127.7615,"1/26/20",15
"1057","Henan","China",33.882,113.614,"1/26/20",83
"1058","Hong Kong","China",22.3,114.2,"1/26/20",8
"1059","Hubei","China",30.9756,112.2707,"1/26/20",1058
"1060","Hunan","China",27.6104,111.7088,"1/26/20",69
"1061","Inner Mongolia","China",44.0935,113.9448,"1/26/20",7
"1062","Jiangsu","China",32.9711,119.455,"1/26/20",33
"1063","Jiangxi","China",27.614,115.7221,"1/26/20",36
"1064","Jilin","China",43.6661,126.1923,"1/26/20",4
"1065","Liaoning","China",41.2956,122.6085,"1/26/20",21
"1066","Macau","China",22.1667,113.55,"1/26/20",5
"1067","Ningxia","China",37.2692,106.1655,"1/26/20",4
"1068","Qinghai","China",35.7452,95.9956,"1/26/20",1
"1069","Shaanxi","China",35.1917,108.8701,"1/26/20",22
"1070","Shandong","China",36.3427,118.1498,"1/26/20",46
"1071","Shanghai","China",31.202,121.4491,"1/26/20",40
"1072","Shanxi","China",37.5777,112.2922,"1/26/20",9
"1073","Sichuan","China",30.6171,102.7103,"1/26/20",44
"1074","Tianjin","China",39.3054,117.323,"1/26/20",14
"1075","Tibet","China",31.6927,88.0924,"1/26/20",0
"1076","Xinjiang","China",41.1129,85.2401,"1/26/20",4
"1077","Yunnan","China",24.974,101.487,"1/26/20",16
"1078","Zhejiang","China",29.1832,120.0934,"1/26/20",104
"1079","","Colombia",4.5709,-74.2973,"1/26/20",0
"1080","","Congo (Brazzaville)",-4.0383,21.7587,"1/26/20",0
"1081","","Congo (Kinshasa)",-4.0383,21.7587,"1/26/20",0
"1082","","Costa Rica",9.7489,-83.7534,"1/26/20",0
"1083","","Cote d'Ivoire",7.54,-5.5471,"1/26/20",0
"1084","","Croatia",45.1,15.2,"1/26/20",0
"1085","","Diamond Princess",0,0,"1/26/20",0
"1086","","Cuba",22,-80,"1/26/20",0
"1087","","Cyprus",35.1264,33.4299,"1/26/20",0
"1088","","Czechia",49.8175,15.473,"1/26/20",0
"1089","Faroe Islands","Denmark",61.8926,-6.9118,"1/26/20",0
"1090","Greenland","Denmark",71.7069,-42.6043,"1/26/20",0
"1091","","Denmark",56.2639,9.5018,"1/26/20",0
"1092","","Djibouti",11.8251,42.5903,"1/26/20",0
"1093","","Dominican Republic",18.7357,-70.1627,"1/26/20",0
"1094","","Ecuador",-1.8312,-78.1834,"1/26/20",0
"1095","","Egypt",26,30,"1/26/20",0
"1096","","El Salvador",13.7942,-88.8965,"1/26/20",0
"1097","","Equatorial Guinea",1.5,10,"1/26/20",0
"1098","","Eritrea",15.1794,39.7823,"1/26/20",0
"1099","","Estonia",58.5953,25.0136,"1/26/20",0
"1100","","Eswatini",-26.5225,31.4659,"1/26/20",0
"1101","","Ethiopia",9.145,40.4897,"1/26/20",0
"1102","","Fiji",-17.7134,178.065,"1/26/20",0
"1103","","Finland",64,26,"1/26/20",0
"1104","French Guiana","France",3.9339,-53.1258,"1/26/20",0
"1105","French Polynesia","France",-17.6797,149.4068,"1/26/20",0
"1106","Guadeloupe","France",16.25,-61.5833,"1/26/20",0
"1107","Mayotte","France",-12.8275,45.1662,"1/26/20",0
"1108","New Caledonia","France",-20.9043,165.618,"1/26/20",0
"1109","Reunion","France",-21.1351,55.2471,"1/26/20",0
"1110","Saint Barthelemy","France",17.9,-62.8333,"1/26/20",0
"1111","St Martin","France",18.0708,-63.0501,"1/26/20",0
"1112","Martinique","France",14.6415,-61.0242,"1/26/20",0
"1113","","France",46.2276,2.2137,"1/26/20",3
"1114","","Gabon",-0.8037,11.6094,"1/26/20",0
"1115","","Gambia",13.4432,-15.3101,"1/26/20",0
"1116","","Georgia",42.3154,43.3569,"1/26/20",0
"1117","","Germany",51,9,"1/26/20",0
"1118","","Ghana",7.9465,-1.0232,"1/26/20",0
"1119","","Greece",39.0742,21.8243,"1/26/20",0
"1120","","Guatemala",15.7835,-90.2308,"1/26/20",0
"1121","","Guinea",9.9456,-9.6966,"1/26/20",0
"1122","","Guyana",5,-58.75,"1/26/20",0
"1123","","Haiti",18.9712,-72.2852,"1/26/20",0
"1124","","Holy See",41.9029,12.4534,"1/26/20",0
"1125","","Honduras",15.2,-86.2419,"1/26/20",0
"1126","","Hungary",47.1625,19.5033,"1/26/20",0
"1127","","Iceland",64.9631,-19.0208,"1/26/20",0
"1128","","India",21,78,"1/26/20",0
"1129","","Indonesia",-0.7893,113.9213,"1/26/20",0
"1130","","Iran",32,53,"1/26/20",0
"1131","","Iraq",33,44,"1/26/20",0
"1132","","Ireland",53.1424,-7.6921,"1/26/20",0
"1133","","Israel",31,35,"1/26/20",0
"1134","","Italy",43,12,"1/26/20",0
"1135","","Jamaica",18.1096,-77.2975,"1/26/20",0
"1136","","Japan",36,138,"1/26/20",4
"1137","","Jordan",31.24,36.51,"1/26/20",0
"1138","","Kazakhstan",48.0196,66.9237,"1/26/20",0
"1139","","Kenya",-0.0236,37.9062,"1/26/20",0
"1140","","Korea, South",36,128,"1/26/20",3
"1141","","Kuwait",29.5,47.75,"1/26/20",0
"1142","","Kyrgyzstan",41.2044,74.7661,"1/26/20",0
"1143","","Latvia",56.8796,24.6032,"1/26/20",0
"1144","","Lebanon",33.8547,35.8623,"1/26/20",0
"1145","","Liberia",6.4281,-9.4295,"1/26/20",0
"1146","","Liechtenstein",47.14,9.55,"1/26/20",0
"1147","","Lithuania",55.1694,23.8813,"1/26/20",0
"1148","","Luxembourg",49.8153,6.1296,"1/26/20",0
"1149","","Madagascar",-18.7669,46.8691,"1/26/20",0
"1150","","Malaysia",2.5,112.5,"1/26/20",4
"1151","","Maldives",3.2028,73.2207,"1/26/20",0
"1152","","Malta",35.9375,14.3754,"1/26/20",0
"1153","","Mauritania",21.0079,10.9408,"1/26/20",0
"1154","","Mauritius",-20.2,57.5,"1/26/20",0
"1155","","Mexico",23.6345,-102.5528,"1/26/20",0
"1156","","Moldova",47.4116,28.3699,"1/26/20",0
"1157","","Monaco",43.7333,7.4167,"1/26/20",0
"1158","","Mongolia",46.8625,103.8467,"1/26/20",0
"1159","","Montenegro",42.5,19.3,"1/26/20",0
"1160","","Morocco",31.7917,-7.0926,"1/26/20",0
"1161","","Namibia",-22.9576,18.4904,"1/26/20",0
"1162","","Nepal",28.1667,84.25,"1/26/20",1
"1163","Aruba","Netherlands",12.5186,-70.0358,"1/26/20",0
"1164","Curacao","Netherlands",12.1696,-68.99,"1/26/20",0
"1165","Sint Maarten","Netherlands",18.0425,-63.0548,"1/26/20",0
"1166","","Netherlands",52.1326,5.2913,"1/26/20",0
"1167","","New Zealand",-40.9006,174.886,"1/26/20",0
"1168","","Nicaragua",12.8654,-85.2072,"1/26/20",0
"1169","","Niger",17.6078,8.0817,"1/26/20",0
"1170","","Nigeria",9.082,8.6753,"1/26/20",0
"1171","","North Macedonia",41.6086,21.7453,"1/26/20",0
"1172","","Norway",60.472,8.4689,"1/26/20",0
"1173","","Oman",21,57,"1/26/20",0
"1174","","Pakistan",30.3753,69.3451,"1/26/20",0
"1175","","Panama",8.538,-80.7821,"1/26/20",0
"1176","","Papua New Guinea",-6.315,143.9555,"1/26/20",0
"1177","","Paraguay",-23.4425,-58.4438,"1/26/20",0
"1178","","Peru",-9.19,-75.0152,"1/26/20",0
"1179","","Philippines",13,122,"1/26/20",0
"1180","","Poland",51.9194,19.1451,"1/26/20",0
"1181","","Portugal",39.3999,-8.2245,"1/26/20",0
"1182","","Qatar",25.3548,51.1839,"1/26/20",0
"1183","","Romania",45.9432,24.9668,"1/26/20",0
"1184","","Russia",60,90,"1/26/20",0
"1185","","Rwanda",-1.9403,29.8739,"1/26/20",0
"1186","","Saint Lucia",13.9094,-60.9789,"1/26/20",0
"1187","","Saint Vincent and the Grenadines",12.9843,-61.2872,"1/26/20",0
"1188","","San Marino",43.9424,12.4578,"1/26/20",0
"1189","","Saudi Arabia",24,45,"1/26/20",0
"1190","","Senegal",14.4974,-14.4524,"1/26/20",0
"1191","","Serbia",44.0165,21.0059,"1/26/20",0
"1192","","Seychelles",-4.6796,55.492,"1/26/20",0
"1193","","Singapore",1.2833,103.8333,"1/26/20",4
"1194","","Slovakia",48.669,19.699,"1/26/20",0
"1195","","Slovenia",46.1512,14.9955,"1/26/20",0
"1196","","Somalia",5.1521,46.1996,"1/26/20",0
"1197","","South Africa",-30.5595,22.9375,"1/26/20",0
"1198","","Spain",40,-4,"1/26/20",0
"1199","","Sri Lanka",7,81,"1/26/20",0
"1200","","Sudan",12.8628,30.2176,"1/26/20",0
"1201","","Suriname",3.9193,-56.0278,"1/26/20",0
"1202","","Sweden",63,16,"1/26/20",0
"1203","","Switzerland",46.8182,8.2275,"1/26/20",0
"1204","","Taiwan*",23.7,121,"1/26/20",4
"1205","","Tanzania",-6.369,34.8888,"1/26/20",0
"1206","","Thailand",15,101,"1/26/20",8
"1207","","Togo",8.6195,0.8248,"1/26/20",0
"1208","","Trinidad and Tobago",10.6918,-61.2225,"1/26/20",0
"1209","","Tunisia",34,9,"1/26/20",0
"1210","","Turkey",38.9637,35.2433,"1/26/20",0
"1211","","Uganda",1,32,"1/26/20",0
"1212","","Ukraine",48.3794,31.1656,"1/26/20",0
"1213","","United Arab Emirates",24,54,"1/26/20",0
"1214","Bermuda","United Kingdom",32.3078,-64.7505,"1/26/20",0
"1215","Cayman Islands","United Kingdom",19.3133,-81.2546,"1/26/20",0
"1216","Channel Islands","United Kingdom",49.3723,-2.3644,"1/26/20",0
"1217","Gibraltar","United Kingdom",36.1408,-5.3536,"1/26/20",0
"1218","Isle of Man","United Kingdom",54.2361,-4.5481,"1/26/20",0
"1219","Montserrat","United Kingdom",16.7425,-62.1874,"1/26/20",0
"1220","","United Kingdom",55.3781,-3.436,"1/26/20",0
"1221","","Uruguay",-32.5228,-55.7658,"1/26/20",0
"1222","","US",37.0902,-95.7129,"1/26/20",5
"1223","","Uzbekistan",41.3775,64.5853,"1/26/20",0
"1224","","Venezuela",6.4238,-66.5897,"1/26/20",0
"1225","","Vietnam",16,108,"1/26/20",2
"1226","","Zambia",-15.4167,28.2833,"1/26/20",0
"1227","","Zimbabwe",-20,30,"1/26/20",0
"1228","Diamond Princess","Canada",0,0,"1/26/20",0
"1229","","Dominica",15.415,-61.371,"1/26/20",0
"1230","","Grenada",12.1165,-61.679,"1/26/20",0
"1231","","Mozambique",-18.665695,35.529562,"1/26/20",0
"1232","","Syria",34.802075,38.996815,"1/26/20",0
"1233","","Timor-Leste",-8.874217,125.727539,"1/26/20",0
"1234","","Belize",13.1939,-59.5432,"1/26/20",0
"1235","Recovered","Canada",0,0,"1/26/20",0
"1236","","Laos",19.85627,102.495496,"1/26/20",0
"1237","","Libya",26.3351,17.228331,"1/26/20",0
"1238","","West Bank and Gaza",31.9522,35.2332,"1/26/20",0
"1239","","Guinea-Bissau",11.8037,-15.1804,"1/26/20",0
"1240","","Mali",17.570692,-3.996166,"1/26/20",0
"1241","","Saint Kitts and Nevis",17.357822,-62.782998,"1/26/20",0
"1242","Northwest Territories","Canada",64.8255,-124.8457,"1/26/20",0
"1243","Yukon","Canada",64.2823,-135,"1/26/20",0
"1244","","Kosovo",42.602636,20.902977,"1/26/20",0
"1245","","Burma",21.9162,95.956,"1/26/20",0
"1246","","Afghanistan",33,65,"1/27/20",0
"1247","","Albania",41.1533,20.1683,"1/27/20",0
"1248","","Algeria",28.0339,1.6596,"1/27/20",0
"1249","","Andorra",42.5063,1.5218,"1/27/20",0
"1250","","Angola",-11.2027,17.8739,"1/27/20",0
"1251","","Antigua and Barbuda",17.0608,-61.7964,"1/27/20",0
"1252","","Argentina",-38.4161,-63.6167,"1/27/20",0
"1253","","Armenia",40.0691,45.0382,"1/27/20",0
"1254","Australian Capital Territory","Australia",-35.4735,149.0124,"1/27/20",0
"1255","New South Wales","Australia",-33.8688,151.2093,"1/27/20",4
"1256","Northern Territory","Australia",-12.4634,130.8456,"1/27/20",0
"1257","Queensland","Australia",-28.0167,153.4,"1/27/20",0
"1258","South Australia","Australia",-34.9285,138.6007,"1/27/20",0
"1259","Tasmania","Australia",-41.4545,145.9707,"1/27/20",0
"1260","Victoria","Australia",-37.8136,144.9631,"1/27/20",1
"1261","Western Australia","Australia",-31.9505,115.8605,"1/27/20",0
"1262","","Austria",47.5162,14.5501,"1/27/20",0
"1263","","Azerbaijan",40.1431,47.5769,"1/27/20",0
"1264","","Bahamas",25.0343,-77.3963,"1/27/20",0
"1265","","Bahrain",26.0275,50.55,"1/27/20",0
"1266","","Bangladesh",23.685,90.3563,"1/27/20",0
"1267","","Barbados",13.1939,-59.5432,"1/27/20",0
"1268","","Belarus",53.7098,27.9534,"1/27/20",0
"1269","","Belgium",50.8333,4,"1/27/20",0
"1270","","Benin",9.3077,2.3158,"1/27/20",0
"1271","","Bhutan",27.5142,90.4336,"1/27/20",0
"1272","","Bolivia",-16.2902,-63.5887,"1/27/20",0
"1273","","Bosnia and Herzegovina",43.9159,17.6791,"1/27/20",0
"1274","","Brazil",-14.235,-51.9253,"1/27/20",0
"1275","","Brunei",4.5353,114.7277,"1/27/20",0
"1276","","Bulgaria",42.7339,25.4858,"1/27/20",0
"1277","","Burkina Faso",12.2383,-1.5616,"1/27/20",0
"1278","","Cabo Verde",16.5388,-23.0418,"1/27/20",0
"1279","","Cambodia",11.55,104.9167,"1/27/20",1
"1280","","Cameroon",3.848,11.5021,"1/27/20",0
"1281","Alberta","Canada",53.9333,-116.5765,"1/27/20",0
"1282","British Columbia","Canada",49.2827,-123.1207,"1/27/20",0
"1283","Grand Princess","Canada",37.6489,-122.6655,"1/27/20",0
"1284","Manitoba","Canada",53.7609,-98.8139,"1/27/20",0
"1285","New Brunswick","Canada",46.5653,-66.4619,"1/27/20",0
"1286","Newfoundland and Labrador","Canada",53.1355,-57.6604,"1/27/20",0
"1287","Nova Scotia","Canada",44.682,-63.7443,"1/27/20",0
"1288","Ontario","Canada",51.2538,-85.3232,"1/27/20",1
"1289","Prince Edward Island","Canada",46.5107,-63.4168,"1/27/20",0
"1290","Quebec","Canada",52.9399,-73.5491,"1/27/20",0
"1291","Saskatchewan","Canada",52.9399,-106.4509,"1/27/20",0
"1292","","Central African Republic",6.6111,20.9394,"1/27/20",0
"1293","","Chad",15.4542,18.7322,"1/27/20",0
"1294","","Chile",-35.6751,-71.543,"1/27/20",0
"1295","Anhui","China",31.8257,117.2264,"1/27/20",70
"1296","Beijing","China",40.1824,116.4142,"1/27/20",80
"1297","Chongqing","China",30.0572,107.874,"1/27/20",110
"1298","Fujian","China",26.0789,117.9874,"1/27/20",59
"1299","Gansu","China",37.8099,101.0583,"1/27/20",14
"1300","Guangdong","China",23.3417,113.4244,"1/27/20",151
"1301","Guangxi","China",23.8298,108.7881,"1/27/20",46
"1302","Guizhou","China",26.8154,106.8748,"1/27/20",7
"1303","Hainan","China",19.1959,109.7453,"1/27/20",33
"1304","Hebei","China",39.549,116.1306,"1/27/20",18
"1305","Heilongjiang","China",47.862,127.7615,"1/27/20",21
"1306","Henan","China",33.882,113.614,"1/27/20",128
"1307","Hong Kong","China",22.3,114.2,"1/27/20",8
"1308","Hubei","China",30.9756,112.2707,"1/27/20",1423
"1309","Hunan","China",27.6104,111.7088,"1/27/20",100
"1310","Inner Mongolia","China",44.0935,113.9448,"1/27/20",11
"1311","Jiangsu","China",32.9711,119.455,"1/27/20",47
"1312","Jiangxi","China",27.614,115.7221,"1/27/20",72
"1313","Jilin","China",43.6661,126.1923,"1/27/20",6
"1314","Liaoning","China",41.2956,122.6085,"1/27/20",27
"1315","Macau","China",22.1667,113.55,"1/27/20",6
"1316","Ningxia","China",37.2692,106.1655,"1/27/20",7
"1317","Qinghai","China",35.7452,95.9956,"1/27/20",6
"1318","Shaanxi","China",35.1917,108.8701,"1/27/20",35
"1319","Shandong","China",36.3427,118.1498,"1/27/20",75
"1320","Shanghai","China",31.202,121.4491,"1/27/20",53
"1321","Shanxi","China",37.5777,112.2922,"1/27/20",13
"1322","Sichuan","China",30.6171,102.7103,"1/27/20",69
"1323","Tianjin","China",39.3054,117.323,"1/27/20",23
"1324","Tibet","China",31.6927,88.0924,"1/27/20",0
"1325","Xinjiang","China",41.1129,85.2401,"1/27/20",5
"1326","Yunnan","China",24.974,101.487,"1/27/20",26
"1327","Zhejiang","China",29.1832,120.0934,"1/27/20",128
"1328","","Colombia",4.5709,-74.2973,"1/27/20",0
"1329","","Congo (Brazzaville)",-4.0383,21.7587,"1/27/20",0
"1330","","Congo (Kinshasa)",-4.0383,21.7587,"1/27/20",0
"1331","","Costa Rica",9.7489,-83.7534,"1/27/20",0
"1332","","Cote d'Ivoire",7.54,-5.5471,"1/27/20",0
"1333","","Croatia",45.1,15.2,"1/27/20",0
"1334","","Diamond Princess",0,0,"1/27/20",0
"1335","","Cuba",22,-80,"1/27/20",0
"1336","","Cyprus",35.1264,33.4299,"1/27/20",0
"1337","","Czechia",49.8175,15.473,"1/27/20",0
"1338","Faroe Islands","Denmark",61.8926,-6.9118,"1/27/20",0
"1339","Greenland","Denmark",71.7069,-42.6043,"1/27/20",0
"1340","","Denmark",56.2639,9.5018,"1/27/20",0
"1341","","Djibouti",11.8251,42.5903,"1/27/20",0
"1342","","Dominican Republic",18.7357,-70.1627,"1/27/20",0
"1343","","Ecuador",-1.8312,-78.1834,"1/27/20",0
"1344","","Egypt",26,30,"1/27/20",0
"1345","","El Salvador",13.7942,-88.8965,"1/27/20",0
"1346","","Equatorial Guinea",1.5,10,"1/27/20",0
"1347","","Eritrea",15.1794,39.7823,"1/27/20",0
"1348","","Estonia",58.5953,25.0136,"1/27/20",0
"1349","","Eswatini",-26.5225,31.4659,"1/27/20",0
"1350","","Ethiopia",9.145,40.4897,"1/27/20",0
"1351","","Fiji",-17.7134,178.065,"1/27/20",0
"1352","","Finland",64,26,"1/27/20",0
"1353","French Guiana","France",3.9339,-53.1258,"1/27/20",0
"1354","French Polynesia","France",-17.6797,149.4068,"1/27/20",0
"1355","Guadeloupe","France",16.25,-61.5833,"1/27/20",0
"1356","Mayotte","France",-12.8275,45.1662,"1/27/20",0
"1357","New Caledonia","France",-20.9043,165.618,"1/27/20",0
"1358","Reunion","France",-21.1351,55.2471,"1/27/20",0
"1359","Saint Barthelemy","France",17.9,-62.8333,"1/27/20",0
"1360","St Martin","France",18.0708,-63.0501,"1/27/20",0
"1361","Martinique","France",14.6415,-61.0242,"1/27/20",0
"1362","","France",46.2276,2.2137,"1/27/20",3
"1363","","Gabon",-0.8037,11.6094,"1/27/20",0
"1364","","Gambia",13.4432,-15.3101,"1/27/20",0
"1365","","Georgia",42.3154,43.3569,"1/27/20",0
"1366","","Germany",51,9,"1/27/20",1
"1367","","Ghana",7.9465,-1.0232,"1/27/20",0
"1368","","Greece",39.0742,21.8243,"1/27/20",0
"1369","","Guatemala",15.7835,-90.2308,"1/27/20",0
"1370","","Guinea",9.9456,-9.6966,"1/27/20",0
"1371","","Guyana",5,-58.75,"1/27/20",0
"1372","","Haiti",18.9712,-72.2852,"1/27/20",0
"1373","","Holy See",41.9029,12.4534,"1/27/20",0
"1374","","Honduras",15.2,-86.2419,"1/27/20",0
"1375","","Hungary",47.1625,19.5033,"1/27/20",0
"1376","","Iceland",64.9631,-19.0208,"1/27/20",0
"1377","","India",21,78,"1/27/20",0
"1378","","Indonesia",-0.7893,113.9213,"1/27/20",0
"1379","","Iran",32,53,"1/27/20",0
"1380","","Iraq",33,44,"1/27/20",0
"1381","","Ireland",53.1424,-7.6921,"1/27/20",0
"1382","","Israel",31,35,"1/27/20",0
"1383","","Italy",43,12,"1/27/20",0
"1384","","Jamaica",18.1096,-77.2975,"1/27/20",0
"1385","","Japan",36,138,"1/27/20",4
"1386","","Jordan",31.24,36.51,"1/27/20",0
"1387","","Kazakhstan",48.0196,66.9237,"1/27/20",0
"1388","","Kenya",-0.0236,37.9062,"1/27/20",0
"1389","","Korea, South",36,128,"1/27/20",4
"1390","","Kuwait",29.5,47.75,"1/27/20",0
"1391","","Kyrgyzstan",41.2044,74.7661,"1/27/20",0
"1392","","Latvia",56.8796,24.6032,"1/27/20",0
"1393","","Lebanon",33.8547,35.8623,"1/27/20",0
"1394","","Liberia",6.4281,-9.4295,"1/27/20",0
"1395","","Liechtenstein",47.14,9.55,"1/27/20",0
"1396","","Lithuania",55.1694,23.8813,"1/27/20",0
"1397","","Luxembourg",49.8153,6.1296,"1/27/20",0
"1398","","Madagascar",-18.7669,46.8691,"1/27/20",0
"1399","","Malaysia",2.5,112.5,"1/27/20",4
"1400","","Maldives",3.2028,73.2207,"1/27/20",0
"1401","","Malta",35.9375,14.3754,"1/27/20",0
"1402","","Mauritania",21.0079,10.9408,"1/27/20",0
"1403","","Mauritius",-20.2,57.5,"1/27/20",0
"1404","","Mexico",23.6345,-102.5528,"1/27/20",0
"1405","","Moldova",47.4116,28.3699,"1/27/20",0
"1406","","Monaco",43.7333,7.4167,"1/27/20",0
"1407","","Mongolia",46.8625,103.8467,"1/27/20",0
"1408","","Montenegro",42.5,19.3,"1/27/20",0
"1409","","Morocco",31.7917,-7.0926,"1/27/20",0
"1410","","Namibia",-22.9576,18.4904,"1/27/20",0
"1411","","Nepal",28.1667,84.25,"1/27/20",1
"1412","Aruba","Netherlands",12.5186,-70.0358,"1/27/20",0
"1413","Curacao","Netherlands",12.1696,-68.99,"1/27/20",0
"1414","Sint Maarten","Netherlands",18.0425,-63.0548,"1/27/20",0
"1415","","Netherlands",52.1326,5.2913,"1/27/20",0
"1416","","New Zealand",-40.9006,174.886,"1/27/20",0
"1417","","Nicaragua",12.8654,-85.2072,"1/27/20",0
"1418","","Niger",17.6078,8.0817,"1/27/20",0
"1419","","Nigeria",9.082,8.6753,"1/27/20",0
"1420","","North Macedonia",41.6086,21.7453,"1/27/20",0
"1421","","Norway",60.472,8.4689,"1/27/20",0
"1422","","Oman",21,57,"1/27/20",0
"1423","","Pakistan",30.3753,69.3451,"1/27/20",0
"1424","","Panama",8.538,-80.7821,"1/27/20",0
"1425","","Papua New Guinea",-6.315,143.9555,"1/27/20",0
"1426","","Paraguay",-23.4425,-58.4438,"1/27/20",0
"1427","","Peru",-9.19,-75.0152,"1/27/20",0
"1428","","Philippines",13,122,"1/27/20",0
"1429","","Poland",51.9194,19.1451,"1/27/20",0
"1430","","Portugal",39.3999,-8.2245,"1/27/20",0
"1431","","Qatar",25.3548,51.1839,"1/27/20",0
"1432","","Romania",45.9432,24.9668,"1/27/20",0
"1433","","Russia",60,90,"1/27/20",0
"1434","","Rwanda",-1.9403,29.8739,"1/27/20",0
"1435","","Saint Lucia",13.9094,-60.9789,"1/27/20",0
"1436","","Saint Vincent and the Grenadines",12.9843,-61.2872,"1/27/20",0
"1437","","San Marino",43.9424,12.4578,"1/27/20",0
"1438","","Saudi Arabia",24,45,"1/27/20",0
"1439","","Senegal",14.4974,-14.4524,"1/27/20",0
"1440","","Serbia",44.0165,21.0059,"1/27/20",0
"1441","","Seychelles",-4.6796,55.492,"1/27/20",0
"1442","","Singapore",1.2833,103.8333,"1/27/20",5
"1443","","Slovakia",48.669,19.699,"1/27/20",0
"1444","","Slovenia",46.1512,14.9955,"1/27/20",0
"1445","","Somalia",5.1521,46.1996,"1/27/20",0
"1446","","South Africa",-30.5595,22.9375,"1/27/20",0
"1447","","Spain",40,-4,"1/27/20",0
"1448","","Sri Lanka",7,81,"1/27/20",1
"1449","","Sudan",12.8628,30.2176,"1/27/20",0
"1450","","Suriname",3.9193,-56.0278,"1/27/20",0
"1451","","Sweden",63,16,"1/27/20",0
"1452","","Switzerland",46.8182,8.2275,"1/27/20",0
"1453","","Taiwan*",23.7,121,"1/27/20",5
"1454","","Tanzania",-6.369,34.8888,"1/27/20",0
"1455","","Thailand",15,101,"1/27/20",8
"1456","","Togo",8.6195,0.8248,"1/27/20",0
